RoleID,RoleName,DutyName,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Enable the indirect tax declaration process,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into the cost analysis workspace and refresh underlying data,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into the cost administration workspace and refresh underlying data,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into inventory status,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain Brazilian parameters,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View the cost management content pack in Power BI,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Generate DIOT declaration,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Generate ISR report,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View DIOT declaration parameters,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View ISR report setup,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View Inflation adjustment B-10,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor 1099s,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain costing versions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into production flow master,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into the lean costing status,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain costing policies,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain manufacturing costing policies,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into production cost calculations,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into related inventory status,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into BOM calculations,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into inventory valuation status,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into lean costing reference data,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain dimensions master,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View dimensions master,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View sensitive bank account information,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain cost object definitions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Review general ledger process performance,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain Absorption Costs,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain absorption costs setup,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into Absorption Costs,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),TaxIdentificationDimensionMaintain,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),TaxIdentificationDimensionView,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain foreign currency revaluation history,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View cash transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),CashRegisterInquire_W,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View CFDI withholding progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain journals and transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire benefit code,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Post allocations journal transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Approve ledger allocation transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Create and Delete legal entities,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Data export,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Review general budget reservation process performance,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain journals and transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Post reporting currency adjustments journal,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into online invoicing system parameters,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Enable financial reports generator,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain electronic documents,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain tax document temporary table,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain tax document transit relation,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain relationship between mapping table and attribute table,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain tax document transaction,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View tax document temporary table,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View tax document transit relation,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View relationship between mapping table and attribute table,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View tax document transaction,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain tax document,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View tax document,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into cash flow management process,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain cash flow management process,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain extended cash flow management process,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into payment request status,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain financial reports,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Review financial performance,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Financial reports (Russia),,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into bank revaluations,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Ledger settlement unmark for selected users,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),LedgerSimulationsView,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into EInvoice progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into vendor EInvoice progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain cash flow external source,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain schedule series,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View results and messages,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View cash flow external source,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain conventions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into events and measurements,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain information about ledger,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain information about cost element lists,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain information about cost element policies,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain Global inventory accounting parameters,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain information about the price lists,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain information about input measurement basis,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain global inventory accounting setup wizard,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View cost and project revenue profiles,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Enable escheatment processing for stale-dated accounts payable payments,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain interest distribution,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain bank purchasing cards,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),DataValidationProjectCreator,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),GeneralJournalEntryWorkspaceInquire,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain financial period close processes,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain financial period close setup,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View cash flow current company workspace,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View financial insights current company,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View the Cash management workspace,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain cash flow snapshots,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View financial insights cross company,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View cash flow snapshots,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Grants access to opportunities, actions and impact within the relevant workspace and forms,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),LedgerParametersSelfHealingRuleMaintain,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),AssetSelfHealingRuleMaintain,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Optimize cash flow process with process automation,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Enable advance holder management process,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain advance holder transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain import letter of credit,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain customs duty accounting,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Enhanced preview for released products,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain electronic fiscal document received,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain incoming factures,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain prepayment factures,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View basic information about workers in the system,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire about accounts receivable reconciliation data,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain broker claims,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain payables setup print management settings,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor print management settings,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain purchase books,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View purchase complementary invoices,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain purchase complementary invoices,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into purchase order to invoice progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into purchase order to invoice progress for public sector,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View tax branches,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain tax fiscal documents,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into withholding tax transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain withholding tax transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor consolidated invoice,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor invoices for payment,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into vendor invoice policies from role center,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor invoices,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor invoice registers,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain overdue vendor debt CIT and PIT journals,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor overdue debt VAT journals,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into unsolicited vendor master,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor contacts,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain global invoice journal,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Generate goods receipt note,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View goods receipt note,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View invent site gate,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain CFDI withholding progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain EGAIS,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Recover vendor invoices in use,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Reverse transactions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain electronic document submission,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View duty for vendor collaboration bank changes inquiry page,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View duty for vendor certification inquiry page,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),VendCertificationEntityView,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor EInvoice progress,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain export channel execution,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain business document external submissions,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquire into electronic document reception,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Vendor invoice Copilot action,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),OfficeAppCopilotForFinanceMaintain,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Maintain vendor recurring invoices,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Processes vendor rebates,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Submit rebate management deal workflow,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),Inquiry into rebate management,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),DataValidationProjectMaintainer,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View vendor invoice entry workspace,,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View supplier lead time insights (preview),,,,
AAD628E4-1586-45D6-8A30-244D39CCD700,Accounting temp (stkop),View supplier delivery lead time transactions export entity,,,,
DYNAMICSMAINTENANCEAPPUSERSECURITYROLE,Dynamics Maintenance User Role,Drain Batch Server Duty,,,,
DYNAMICSMAINTENANCEAPPUSERSECURITYROLE,Dynamics Maintenance User Role,Service Batch Server Duty,,,,
SYSTEMNOTIFICATIONADMINISTRATOR,System notification administrator,Maintain system notification blocks,,,,
CDSVIRTUALENTITYDATASYNCFRAMEWORK,Dataverse data sync framework application role.,Retrieve Dataverse virtual entity duty.,,,,
CDSVIRTUALENTITYDATASYNCFRAMEWORK,Dataverse data sync framework application role.,Security duty to be assigned to the user who invoke the Finance Operations Table Apis,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Approve absences,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Approve course registration requests,,,,
HCMMANAGERSELFSERVICE,Self-service manager,HcmEmployeeDevelopment,,,,
HCMMANAGERSELFSERVICE,Self-service manager,HcmLearningDuty,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Approve position actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Inquire into position actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain position actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Approve worker actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Inquire into worker actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain worker actions,,,,
HCMMANAGERSELFSERVICE,Self-service manager,View basic information about workers in the system,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Approve worker user requests,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain worker user requests,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Inquire into manager's direct report information (Enterprise Portal),,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain manager access to direct report information (Enterprise Information),,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain personnel action related functionality from manager self service,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Create performance journal entries,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Add an existing performance journal link,,,,
HCMMANAGERSELFSERVICE,Self-service manager,View reason codes on lookup,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Maintain recruiting requests as a hiring manager,,,,
HCMMANAGERSELFSERVICE,Self-service manager,Create recruiting requests as a hiring manager,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain owned generic business processes.,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker certificate history,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker course history,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker education,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Inquire into employee information (Enterprise Portal),,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View the company directory,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View and register for courses,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker images,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain organizational access (Enterprise Portal),,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve requests for loaned equipment,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to addresses using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to certificates using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to personal contacts using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to courses through using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain review details using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View current and historical review details using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to education using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to personal goals using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to identification numbers using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to personal image using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Inquire into your loaned equipment,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit requests for equipment loans,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to address and contact information using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to professional experiences using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to personal skills using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to positions of trust,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain the employee performance journal,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications made to goals entered  using self-service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker professional experience,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker skill history,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to worker trusted position history,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Send feedback,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View my questionnaire responses,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View and complete questionnaires,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain automatic workflow delegation,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintains the employ's performance goals.,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to direct deposit using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Create performance journal entries,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Add an existing performance journal link,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to reviews,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve modifications to reviews,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Maintain personal details using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Complete virtual courses,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Employee Self-Service Benefits,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit changes to personal tasks using self service,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,View basic information about workers in the system,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Submit leave and absence requests,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve employee leave requests,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Access the leave and absence team calendar,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Buy or sell leave request,,,,
HCMEMPLOYEESELFSERVICE,Self-service employee,Approve employee leave requests,,,,
HCMPAYROLLINTEGRATOR,Payroll application,Inquire into payroll integration data,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Inquire into contractor information on employee self service workspace,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View and register for courses,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View the company directory,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Maintain organizational access (Enterprise Portal),,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to certificates using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to personal contacts using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to courses through using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Maintain review details using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View current and historical review details using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to education using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to personal goals using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to identification numbers using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to personal image using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Inquire into your loaned equipment,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit requests for equipment loans,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to address and contact information using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to professional experiences using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to personal skills using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to positions of trust,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Maintain the employee performance journal,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Send feedback,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View my questionnaire responses,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View and complete questionnaires,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Maintains the employ's performance goals.,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to direct deposit using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Create performance journal entries,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Add an existing performance journal link,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to reviews,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Complete virtual courses,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,Submit changes to personal tasks using self service,,,,
HCMCONTRACTORSELFSERVICE,Self-service contractor,View basic information about workers in the system,,,,
SCALEUNITRUNTIMEADMIN,Scale unit administrator,Maintain the runtime of scale units.,,,,
HCMRECRUITINGINTEGRATOR,Recruiting application,Inquire into recruiting integration data,,,,
HCMRECRUITINGINTEGRATOR,Recruiting application,Maintain recruiting integration data,,,,
SYSMONITORINGANDTELEMETRYADMINISTRATOR,Monitoring and telemetry administrator,Maintain monitoring and telemetry,,,,
HCMLEARNINGINTEGRATION,Learning integration,Maintain Learning integration data,,,,
TRVEXPTABLEMOBILEENTITYSECURITYROLE,TrvExpTableMobileEntitySecurityRole,TrvExpTableMobileEntitySecurityDuty,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain LATAM Parameters entity,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain document class entities,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,LATAM parameters,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain document class forms,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,LTM Security Duty Point of Sale,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain taxpayer type,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,State identification privilege,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,County identification,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Edit fiscal register,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,State identification privilege,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain list field,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain account type group,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain tax application relation,,,,
LTMFULLACCESS,Provides full access to LATAM Globalization objects,Maintain sales CAI for LATAM,,,,
